ISBN,Book_Title,Book_Author,Year-Of-Publication,Edition_Count,Book_Age,Edition_Count_Category,Total_Reviews,No_of_Pages,Book_Length_Category,Popularity_Score,Book_Price,Bestseller
0679452729,The Third Twin,Ken Follett,1996,36,29,High,0,861,Long,14.4,43.05,No
0684146010,Finally I'm a Doctor,Neil Shulman,1976,1,49,Low,0,769,Long,0.4,38.45,No
0373764677,The Seal's Surprise Baby,Amy J. Fetzer,2002,2,22,Low,33,402,Medium,20.6,20.1,No
1589880013,The Verb To Bird,Peter Cashwell,2003,1,21,Low,489,489,Medium,293.79999999999995,38.45,Yes
2228931252,"Sincerely, Andy Rooney",Iain Pears,1988,3,37,Low,0,611,Long,1.2000000000000002,30.55,No
0380767848,Lord of My Heart,Jo Beverley,1992,4,33,Low,0,769,Long,1.6,38.45,No
1586214055,Four Blind Mice,James Patterson,2002,30,23,High,0,444,Medium,12.0,22.200000000000003,No
7572878093,Essential XUL Programming,Charles H. Buck,1923,24,101,High,111,925,Long,76.19999999999999,52.25,No
5571347716,The Bear and the Dragon,Holcomb,1945,31,80,High,252,420,Medium,163.6,33.0,Yes
7443436091,Chocolat. Das Buch zum Film.,Michael Crichton,1979,13,48,Medium,219,904,Long,136.6,57.2,Yes
8131330725,Billy Bathgate,Mikal Gilmore,2001,31,24,High,434,391,Medium,272.79999999999995,33.55,Yes
1562927736,The Adventures of Mighty Mom,Gwendolyn Mitchell Diaz,2000,3,26,Low,0,755,Long,-18.0,37.75,No
0590598856,Dumb and Dumber Joke Book,Megan Stine,1996,1,29,Low,0,824,Long,0.4,41.2,No
0876859260,Pulp,Charles Bukowski,1994,6,31,Medium,0,754,Long,2.4000000000000004,37.7,No
0373765703,Private Indiscretions,Susan Crosby,2004,1,21,Low,0,353,Medium,0.4,17.650000000000002,No
9548007731,Your Blues Ain't Like Mine,Danzy Senna,1999,26,26,High,108,436,Medium,75.2,33.8,Yes
2042897926,The Edge of Town,Murray Bail,1919,44,106,High,0,178,Short,17.6,8.9,No
8685429145,Without Remorse,Laura Moriarty,1928,18,97,Medium,48,205,Medium,36.0,12.25,Yes
3060179180,Eye of the Beholder,Peter K. Wehrli,1939,28,86,High,172,584,Long,114.4,37.2,Yes
0446516767,The Enemy Within,Larry Bond,1996,4,29,Low,704,893,Long,424.0,60.650000000000006,Yes
3406426530,"Erinnerungen an Kreisau, 1930-1945",Freya von Moltke,1997,2,28,Low,0,268,Medium,0.8,13.4,No
4184116326,Irish Hearts,A. L. Haskett,1904,27,121,High,245,700,Long,157.8,49.0,Yes
0810934302,Maps and Mapmakers of the Civil War,Earl B. McElfresh,1999,4,27,Low,59,365,Medium,37.0,34.25,No
1570427135,Pop Goes the Weasel,James Patterson,1999,33,26,High,747,248,Medium,461.4,30.4,Yes
0886777844,Summon the Keeper,Tanya Huff,1998,1,27,Low,504,233,Medium,302.79999999999995,29.65,Yes
0553291890,More Than One Universe,Arthur C. Clarke,1991,1,36,Low,0,799,Long,-5.8,39.95,No
0517595753,Dave Barry in Cyberspace,Dave Barry,1996,5,29,Low,504,140,Short,304.4,23.0,Yes
1585422118,The Hemingway Book Club of Kosovo,Paula Huntley,2003,3,22,Low,130,778,Long,79.2,48.900000000000006,Yes
0590120727,Help!: I'm Trapped in My Principal's Body,Todd Strasser,1998,3,27,Low,0,119,Short,1.2000000000000002,5.95,No
0060245379,The Hanged Man,Francesca Lia Block,1994,4,32,Low,170,780,Long,103.6,53.0,Yes
156512104X,Right from Wrong,Cindy Bonner,1999,2,26,Low,432,680,Long,260.0,52.0,Yes
0151001006,Snow Falling on Cedars,David Guterson,1994,41,31,High,140,111,Short,100.4,25.55,Yes
1401068049,Revelation and the Fall of Judea,Maurice A. Williams,2002,1,23,Low,110,172,Short,66.4,18.6,Yes
325706277X,Handbuch des Kriegers des Lichts.,Paulo Coelho,2001,2,25,Low,406,576,Long,244.4,36.8,Yes
0694516996,Lily White,Susan Isaacs,1996,5,29,Low,0,474,Medium,2.0,23.700000000000003,No
1551665964,Bride Of Black Douglas (Mira),Elaine Coffman,2000,3,26,Low,3,466,Medium,3.0,23.3,No
9319619883,Sullivan's Sting,Lois McMaster Bujold,2015,15,10,Medium,100,156,Short,66.0,15.8,Yes
1551666235,Wild Enough For Willa (Mira),Ann Major,2000,1,27,Low,7,741,Long,3.8,37.05,No
0679310002,Going down swinging,Billie Livingston,1999,2,26,Low,910,927,Long,546.8,66.35,Yes
6337522166,Rhaeva,Jean Lorrah,1926,21,99,High,440,645,Long,272.4,42.25,Yes
0006514588,Three wise men,Martina Devlin,2000,2,23,Low,139,1019,Long,84.19999999999999,64.95,No
9329898907,Female Intelligence,John Irving,1982,26,43,High,729,621,Long,447.8,49.05,Yes
0816513333,New Chicana/Chicano Writing 2,Charles M. Tatum,1992,2,33,Low,0,562,Long,0.8,28.1,No
6863446973,Feeling Good : The New Mood Therapy,Armistead Maupin,2016,43,9,High,464,251,Medium,295.6,28.55,Yes
1560760516,"Firstborn (Dragonlance Elven Nations, Vol 1)",Paul B. Thompson,1991,1,36,Low,542,709,Long,325.6,49.45,Yes
0385333927,Pagan Babies,Elmore Leonard,2000,17,25,Medium,0,463,Medium,6.800000000000001,23.15,No
0971880107,Wild Animus,Rich Shapero,2004,6,21,Medium,0,228,Medium,2.4000000000000004,11.4,No
9856689892,Victorious Christians You Should Know,Ken Follett,1988,14,37,Medium,112,637,Long,72.8,47.85,Yes
0786808772,Summerland,Michael Chabon,2002,26,23,High,0,452,Medium,10.4,22.6,No
0553801813,The Widow's Kiss,Jane Feather,2001,8,24,Medium,520,709,Long,315.2,51.45,Yes
0671657860,"Many Lives, Many Masters",Brian L. Weiss,1988,16,37,Medium,290,208,Medium,180.4,20.4,Yes
038548237X,The Mistress of Spices,Chitra Banerjee Divakaruni,1997,5,28,Low,640,554,Long,386.0,47.7,Yes
0553202308,Last Mafioso,Ovid Demaris,1981,1,43,Low,646,709,Long,387.6,49.45,Yes
3000335044,An Uncertain Heart (Heartsong Presents #188),David Hagberg,1933,17,93,Medium,266,913,Long,166.4,53.650000000000006,Yes
2133488323,Shot in the Heart,Richard North Patterson,1913,44,112,High,264,352,Medium,176.0,29.6,Yes
0849916399,The Internet Church,Walter P. Wilson,2000,4,23,Low,7,493,Medium,5.800000000000001,24.65,No
0374201250,The Mambo Kings Play Songs of Love,Oscar Hijuelos,1989,13,36,Medium,0,431,Medium,5.2,21.55,No
4905844439,Start With A Laugh,Harry Turtledove,1914,17,111,Medium,114,128,Short,75.19999999999999,12.4,Yes
4994309403,The Fifth Sacred Thing,Elmore Leonard,1915,25,110,High,105,155,Short,73.0,17.75,Yes
0806516542,The Lost Stories of Louisa May Alcott,Louisa May Alcott,1995,5,32,Low,621,581,Long,374.6,45.05,Yes
0399138552,Crazy in Alabama,Mark Childress,1993,13,32,Medium,0,533,Long,5.2,26.65,No
0060193883,A Bloodhound to Die For,Virginia Lanier,2003,3,22,Low,336,287,Medium,202.8,26.35,Yes
9732592736,A Great Day for the Deadly,Charlotte Perkins Gilman,1947,28,78,High,352,481,Medium,222.4,32.05,Yes
0743439791,The Night I Disappeared,Julie Reece Deaver,2002,3,23,Low,408,282,Medium,246.0,30.1,Yes
0399148019,The Absence of Nectar,Kathy Hepinstall,2001,4,24,Low,249,982,Long,151.0,55.1,Yes
6181761258,Bailey's Cafe,Patrick Robinson,1969,37,56,High,728,212,Medium,451.6,26.6,Yes
0399134247,My Secret History,Paul Theroux,1989,13,36,Medium,0,383,Medium,5.2,19.15,No
0060175532,Young Wives,Olivia Goldsmith,2000,9,25,Medium,0,732,Long,3.6,36.6,No
3506786077,Prescription for Terror,Peter Robinson,1965,18,60,Medium,37,380,Medium,29.4,21.0,Yes
4192307421,A Guide to the Star Wars Universe,Nancy Warren,1965,8,59,Medium,283,679,Long,172.99999999999997,51.95,Yes
1589880013,The Verb To Bird,Peter Cashwell,2003,3,22,Low,469,521,Long,282.6,40.05,Yes
0892965258,Wolf in the Shadows,Marcia Muller,1993,6,32,Medium,155,735,Long,95.4,46.75,Yes
0006727492,Berry Moon,Will Gatti,1988,1,37,Low,0,302,Medium,0.4,15.1,No
6519868125,Gang Ranch the Real Story,Diane Mott Davidson,1992,41,33,High,288,566,Long,189.2,46.3,Yes
0446525804,Last Man Standing,David Baldacci,2001,53,23,High,2,143,Short,22.4,7.15,No
0446516554,Where There's Smoke,Sandra Brown,1993,19,33,Medium,343,447,Medium,213.4,36.35,Yes
9759414454,Girl Walking Backwards,Darcey Steinke,1919,1,106,Low,88,501,Long,53.2,41.05,Yes
0345298365,Six of Swords,Carole Nelson Douglas,1982,3,42,Low,595,509,Long,358.2,41.45,Yes
039449461X,Far Tortuga,Peter Matthiessen,1975,8,49,Medium,28,635,Long,20.0,31.75,No
0971400415,Love Thy Sister,Maria Grazia Swan,2001,1,24,Low,747,351,Medium,448.6,37.55,Yes
5616127338,What to Expect When You Use the Potty (What to Expect Kids),John Grisham,1962,39,63,High,0,758,Long,15.000000000000002,39.9,No
1565120841,Lightning Song,Lewis Nordan,1997,3,28,Low,582,619,Long,350.4,42.95,Yes
9614911539,Five Quarters of the Orange,Anne Eliot Crompton,1914,45,111,High,480,796,Long,306.0,49.8,Yes
0553207229,Dragondrums,Anne McCaffrey,1979,29,46,High,0,712,Long,11.6,35.6,No
5211653579,"Preserving Family Lands, Book I",Francis Wheen,2009,8,16,Medium,282,877,Long,172.39999999999998,55.85,Yes
0060256664,The Giving Tree,Shel Silverstein,1964,20,61,Medium,750,385,Medium,458.0,39.25,Yes
0375431667,In This Mountain,Jan Karon,2002,6,25,Medium,28,433,Medium,19.200000000000003,21.65,No
037540435X,Timeline,Michael Crichton,1999,63,25,High,821,767,Long,517.8,58.35,Yes
0312957882,Edge of the City,Dan Mahoney,1996,3,29,Low,0,987,Long,1.2000000000000002,49.35,No
037550169X,Charlotte Gray,Sebastian Faulks,1999,2,26,Low,828,255,Medium,497.6,30.75,Yes
0451150694,Christine,Stephen King,1983,63,42,High,0,312,Medium,25.200000000000003,15.6,Yes
9536677922,Tango Finale.,Fernandez,1939,3,86,Low,711,704,Long,427.8,53.2,Yes
9011432434,Nights in Rodanthe,Theodore Sturgeon,1931,10,94,Medium,186,151,Short,115.6,19.55,Yes
3427677134,Red Dragon,Angus J. Kennedy,1923,16,102,Medium,60,512,Long,42.4,37.6,Yes
7213683466,Dreamcatcher,Claude Lanzmann,1911,47,114,High,68,957,Long,59.6,49.85,Yes
9728838547,The first summer year,Alan Dean Foster,1923,15,102,Medium,91,961,Long,60.6,50.05,Yes
0811833615,The Bad Girl's Guide to the Party Life,Cameron Tuttle,2002,1,23,Low,680,549,Long,408.4,47.45,Yes
0786863986,A Monk Swimming,Malachy McCourt,1998,9,29,Medium,238,118,Short,146.39999999999998,15.9,Yes
1878448900,Girl in Hyacinth Blue,Susan Vreeland,1999,22,24,High,374,467,Medium,233.2,37.35,Yes
0312168748,James Herriot's Animal Stories,James Herriot,1997,6,28,Medium,774,359,Medium,466.8,35.95,Yes
0395245109,Even Cowgirls Get the Blues,Tom Robbins,1976,25,49,High,0,203,Medium,10.0,10.15,No
1335465724,Von Zeit zu Zeit. Die Vergangenheit ist nur einen Schritt entfernt.,Kay Hooper,1985,12,40,Medium,0,538,Long,4.800000000000001,26.9,No
0609609017,Ten Poems to Change Your Life,Roger Housden,2001,2,24,Low,736,789,Long,442.4,55.45,Yes
4839956293,How to Visit a Museum,Kate Wilhelm,1936,44,91,High,106,963,Long,81.19999999999999,50.150000000000006,No
0684859734,Grave Secrets (Temperance Brennan Novel (Hardcover)),Kathy Reichs,2002,2,23,Low,990,930,Long,594.8,66.5,Yes
0525407200,Tales of a Fourth Grade Nothing,Judy Blume,1972,58,51,High,187,245,Medium,135.4,32.25,Yes
0060263857,Charlotte's Web,E. B. White,1952,151,75,High,220,456,Medium,192.4,42.8,Yes
9802155179,Small Town Girl,Karen Robards,2024,36,1,High,250,475,Medium,164.4,33.75,Yes
0330342134,Chasing Redbird,Sharon Creech,1997,17,28,Medium,250,621,Long,156.8,43.05,Yes
0060119071,People of Darkness,Tony Hillerman,1980,20,45,Medium,248,940,Long,156.79999999999998,63.0,Yes
0525943242,Murder Under Blue Skies,Willard Scott,1998,2,27,Low,0,539,Long,0.8,26.950000000000003,No
0553526774,Hannibal,Thomas Harris,1999,48,26,High,190,638,Long,133.2,41.900000000000006,Yes
1880418363,Desperation,Stephen King,1996,56,30,High,40,381,Medium,46.400000000000006,19.05,No
9586887246,Las DOS Muertes De Gardel (Ficcionario),Stephen King,1993,47,33,High,312,583,Long,206.0,45.150000000000006,Yes
7424721568,"A Tough Man's Woman (Tough Man Series , No 3)",Louise Perrotta,1927,41,98,High,376,612,Long,242.0,38.6,Yes
6595756019,Double Deuce,Carrie Alexander,1952,24,73,High,87,667,Long,61.8,35.35,Yes
0836217225,Revelations From A 45-Pound Purse,Cathy Guisewite,1993,2,32,Low,144,535,Long,87.19999999999999,42.75,Yes
1888363819,Parable of the Talents,Octavia E. Butler,1998,17,27,Medium,312,540,Long,194.0,43.0,Yes
0399148515,The English Assassin,Daniel Silva,2002,3,23,Low,0,282,Medium,1.2000000000000002,14.1,No
0671000500,The WEDDING DAY MYSTERY NANCY DREW 136,Carolyn Keene,1997,1,28,Low,133,481,Medium,80.2,38.05,Yes
0590442376,Prom Dress,Lael Littke,1989,3,38,Low,38,245,Medium,24.0,12.25,No
8488730179,"Muerte de Kurt Cobain, La (Alba Joven)",Care Santos,2000,1,25,Low,0,212,Medium,0.4,10.6,No
0446532231,"Dude, Where's My Country?",Michael Moore,2003,28,24,High,0,550,Long,10.6,27.5,No
0060219432,Julie of the Wolves (Julie of the Wolves),Jean Craighead George,1972,61,53,High,378,562,Long,251.2,46.1,Yes
3746618169,Tango Finale.,Eva Maaser,2002,1,23,Low,0,564,Long,0.4,28.200000000000003,No
0590137859,The Case of the Secret Password (Clue Jr.),Parker C. Hinter,1997,1,28,Low,440,685,Long,264.4,54.25,Yes
0312980205,Never Count Out the Dead (St. Martin's Minotaur Mysteries),Boston Teran,2002,1,23,Low,0,546,Long,0.4,27.3,No
9723615171,Sacred Geometry (Wooden Books),Janet Evanovich,1915,3,110,Low,0,918,Long,1.2000000000000002,45.900000000000006,No
8401327156,Resistencia humana,Julio Fuentes,1998,1,27,Low,0,919,Long,0.4,45.95,No
8488471009,Viva el mal! Viva el capital!,Santiago Alba Rico,1992,1,33,Low,470,116,Short,282.4,25.8,Yes
9497628093,The Bad Witness,Ron Hansen,1910,28,113,High,243,77,Short,156.99999999999997,9.85,Yes
0380973464,Cryptonomicon,Neal Stephenson,1999,35,26,High,0,543,Long,14.0,27.15,No
188259312X,Patty Janes House of Curl,Lorna Landvik,1995,5,30,Low,91,498,Medium,56.6,38.900000000000006,Yes
0380976420,Faded Coat of Blue,Owen Parry,1999,4,26,Low,0,389,Medium,1.6,19.450000000000003,No
034543630X,Simon's Family,Marianne Fredriksson,2000,1,25,Low,344,666,Long,206.8,49.3,Yes
1612556690,Elegy for Iris,Isabel Wolff,1931,23,94,High,325,335,Medium,204.2,26.75,Yes
0399148019,The Absence of Nectar,Kathy Hepinstall,2001,6,26,Medium,237,1013,Long,144.6,56.650000000000006,Yes
0743228774,Daddy's Little Girl,Mary Higgins Clark,2002,16,23,Medium,0,403,Medium,6.4,20.15,No
1585673390,Past Continuous (Tusk Ivories),Yaakov Shabtai,2002,1,23,Low,0,355,Medium,0.4,17.75,No
0679459626,Flesh and Blood,Jonathan Kellerman,2001,11,23,Medium,0,675,Long,2.6000000000000005,33.75,No
0812829204,Exocet,Jack Higgins,1983,22,42,High,0,152,Short,8.8,7.6,No
0876544766,A Small Book of Fairies,Eugene Stiles,1995,1,30,Low,416,736,Long,250.0,52.8,Yes
0399130276,"Chapterhouse Dune (Dune Chronicles, Book 6)",Frank Herbert,1985,1,40,Low,580,628,Long,348.4,51.400000000000006,Yes
0689800843,Running Out of Time,Margaret Peterson Haddix,1995,5,30,Low,430,923,Long,260.0,66.15,Yes
0743520572,Daddy's Little Girl,Mary Higgins Clark,2002,16,23,Medium,243,839,Long,152.2,47.95,Yes
0671578103,Dragonne's Eg,Mary Brown,1999,1,26,Low,60,419,Medium,36.4,32.95,Yes
8420441732,Ventajas de viajar en tren,Antonio Orejudo,2000,2,24,Low,0,480,Medium,-11.2,24.0,No
1318005696,The Simple Truth,Sue Grafton,2021,22,4,High,245,734,Long,155.8,42.7,Yes
0380400480,A Pirate's Love,Johanna Lindsey,1978,10,47,Medium,8,322,Medium,8.8,16.1,No
8479018682,Cuentos Para Pensar / Stories To Think About,Jorge Bucay,1997,1,28,Low,0,247,Medium,0.4,12.35,No
0971942315,The Greatest Discovery,Chris Sorensen,2003,1,22,Low,272,608,Long,163.6,46.400000000000006,Yes
0670876615,Skull Session,Daniel Hecht,1998,9,27,Medium,0,630,Long,3.6,31.5,No
8585869510,For All Their Lives,Stephen King,1926,23,99,High,168,763,Long,110.0,50.15,Yes
2989174904,The Burberry Style,Janet Dailey,1913,47,112,High,108,478,Medium,83.6,41.900000000000006,Yes
8379236778,The Dolphins of Pern,Landoll,1974,29,51,High,152,545,Long,102.8,31.25,Yes
4719412395,The Art and Craft of Feature Writing,Arthur C. Clarke,1941,2,84,Low,185,834,Long,111.8,51.7,Yes
0736645233,A Monk Swimming,Malachy McCourt,1998,8,27,Medium,81,460,Medium,51.8,29.0,Yes
0671698419,BORDERS OF INFINITY,Lois McMaster Bujold,1989,15,36,Medium,774,499,Medium,470.4,44.95,Yes
0399151648,Kate Remembered,A. Scott Berg,2003,9,20,Medium,401,68,Short,244.2,17.4,Yes
0671701304,"GULLIVERS FUGITIVES STAR TREK NEXT GENERATION #11 (Star Trek : the Next Generation, No 11)",Keith Sharee,1990,8,35,Medium,765,717,Long,462.2,53.85,Yes
0689300549,The Farthest Shore,Ursula K. Le Guin,1972,61,53,High,0,159,Short,24.4,7.95,Yes
0812553993,Lion of Ireland (Celtic World of Morgan Llywelyn),Morgan Llywelyn,1996,2,29,Low,576,122,Short,346.4,22.1,Yes
0913367346,Just Like Jesus,Max Lucado,1998,3,27,Low,0,471,Medium,1.2000000000000002,23.55,No
0849937213,The Amethyst Heart,Penelope J. Stokes,2000,3,25,Low,0,653,Long,1.2000000000000002,32.65,No
1881320189,Goodbye to the Buttermilk Sky,Julia Oliver,1994,3,31,Low,210,407,Medium,127.2,34.35,Yes
0609802437,Great Moments in Sex,Cheryl Rilly,1999,1,25,Low,0,222,Medium,-6.4,11.1,No
0060196122,Veronika Decides to Die,Paulo Coelho,2000,3,25,Low,0,777,Long,1.2000000000000002,38.85,No
2136275617,Stand Still Like the Hummingbird,William Shatner,1975,24,49,High,21,541,Long,22.200000000000003,35.05,No
7291582994,An Uncertain Heart (Heartsong Presents #188),Margriet de Moor,1986,12,39,Medium,46,217,Medium,32.4,14.85,Yes
7705347278,Quozl,Sharon Creech,1900,2,127,Low,561,474,Medium,337.4,35.7,Yes
155748919X,An Uncertain Heart (Heartsong Presents #188),Andrea Boeshaar,1996,2,29,Low,0,794,Long,-10.6,39.7,No
3051726176,Golden Cup,Josie Litton,1964,46,61,High,0,697,Long,18.4,34.85,No
6913452653,So You Want to Be a Stay-At-Home Mom,Scott Gardiner,1995,19,28,Medium,307,714,Long,191.8,41.7,Yes
0440224748,Four Corners of Night,Craig Holden,1999,8,26,Medium,288,197,Short,175.99999999999997,25.85,Yes
1586211978,Violets Are Blue,James Patterson,2001,42,24,High,0,231,Medium,16.8,11.55,No
0375421726,Nigger - The Strange Career of a Troublesome Word,Randall Kennedy,2002,1,23,Low,432,469,Medium,259.6,35.45,Yes
0670838047,Haroun and the Sea of Stories,Salman Rushdie,1990,39,35,High,0,968,Long,15.6,48.400000000000006,No
3542354376,Joseph's Bride,Alex Flinn,1959,31,66,High,180,886,Long,120.4,50.3,Yes
3404126661,"Suche Hose, biete Rock.",Annegrit Arens,1997,1,27,Low,0,720,Long,-13.8,36.0,No
5294877498,The Map of Love,Charles R. Swindoll,1917,29,108,High,136,391,Medium,93.2,27.55,Yes
7072213773,Forgive the Moon,Mark Merlis,1976,22,49,High,250,883,Long,158.8,54.150000000000006,Yes
1986505573,Whisper to Me of Love,Nicci French,2023,26,2,High,0,481,Medium,10.4,24.05,No
0525947345,A Friend of the Family,Lisa Jewell,2003,9,22,Medium,128,696,Long,80.39999999999999,50.8,Yes
0743444051,CSI: Sin City,Max Allan Collins,2002,1,24,Low,18,719,Long,11.2,35.95,No
0613325419,Fantastic Beasts and Where to Find Them,J. K. Rowling,2001,40,24,High,0,863,Long,16.0,43.150000000000006,No
1565117964,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Al Franken,2003,1,22,Low,230,674,Long,138.4,53.7,Yes
0399145664,Family Honor,Robert B. Parker,1999,4,26,Low,760,119,Short,457.6,21.95,Yes
0441090753,The Callahan Touch,Spider Robinson,1993,2,32,Low,0,122,Short,0.8,6.1000000000000005,No
8145489544,Coming Currency Collapse,Stuart David,1953,25,72,High,0,338,Medium,10.0,16.900000000000002,No
157322121X,Giving Up America,Pearl Abraham,1998,3,27,Low,177,201,Medium,107.4,16.05,Yes
0316782262,All He Ever Wanted,Anita Shreve,2003,18,22,Medium,594,797,Long,363.6,51.85,Yes
0060555653,The Polished Hoe,Austin Clarke,2003,7,21,Medium,383,129,Short,232.6,20.45,Yes
034068948X,Does My Bum Look Big in This?,Arabella Weir,1999,1,26,Low,180,157,Short,108.4,25.85,Yes
3442413508,Auf Ehre und Gewissen. Roman.,Elizabeth George,1992,2,33,Low,310,382,Medium,186.8,39.1,Yes
4551723645,Handbuch des Kriegers des Lichts.,David Hagberg,1902,13,123,Medium,60,883,Long,41.2,50.150000000000006,Yes
0345391659,Slow River,Nicola Griffith,1995,9,30,Medium,0,843,Long,3.6,42.150000000000006,No
0525246606,Koko,Peter Straub,1988,14,37,Medium,0,287,Medium,5.6000000000000005,14.35,No
6611521123,Breathing Underwater,Roald Dahl,1958,39,67,High,232,891,Long,154.79999999999998,60.55,Yes
0399143335,The Cat Who Sang for the Birds,Lilian Jackson Braun,1998,5,27,Low,464,589,Long,280.4,45.45,Yes
1851189721,The Te of Piglet,Jonathan Franzen,2024,47,1,High,348,576,Long,227.6,36.8,Yes
2897222264,Field of Thirteen,Arthur C. Clarke,1953,10,72,Medium,172,788,Long,107.2,43.400000000000006,Yes
0340767936,Turning Thirty,Mike Gayle,2000,6,25,Medium,365,274,Medium,221.4,23.700000000000003,Yes
0765347415,Terminator 3: Rise of the Machines,David Hagberg,2003,1,22,Low,210,775,Long,126.4,48.75,Yes
0316693006,Four Blind Mice,James Patterson,2002,30,23,High,0,939,Long,12.0,46.95,No
3830685573,Well Pleasured Lady,Greg Iles,1947,13,78,Medium,112,892,Long,72.4,58.6,Yes
8773006963,Dunkles Leuchten.,Douglas R. Robinson,1935,7,92,Medium,808,388,Medium,487.6,35.400000000000006,Yes
4253236865,"Homestead, A Memoir",Ann Lawrence,1991,8,34,Medium,168,203,Medium,104.0,24.15,Yes
0670855030,Insomnia,Stephen King,1994,57,31,High,0,582,Long,22.8,29.1,Yes
3933737175,Luck Runs Out (Peter Shandy Mysteries),Kirsten Bakis,2013,28,12,High,774,797,Long,475.6,57.85,Yes
3401045660,Der kleine Lord.,Frances Hodgson Burnett,1995,6,30,Medium,245,177,Short,149.4,18.85,Yes
325706134X,Vendetta. Commissario Brunettis vierter Fall.,Donna Leon,1997,1,28,Low,910,871,Long,546.4,63.55,Yes
0060548479,Dead Ringer,Lisa Scottoline,2003,6,22,Medium,360,469,Medium,218.4,39.45,Yes
0060092963,Adventures of a Scottish Heiress,Cathy Maxwell,2003,4,22,Low,784,830,Long,472.0,57.5,Yes
9266318396,Just As Long As We're Together,Jude Deveraux,1949,40,76,High,528,743,Long,332.8,49.15,Yes
0316288292,The Day After Tomorrow,Allan Folsom,1994,12,31,Medium,0,926,Long,4.800000000000001,46.3,No
3108357814,New Chicana/Chicano Writing 2,Tami Hoag,1959,46,64,High,322,724,Long,211.6,54.2,Yes
5013536703,The Manson Curse,Mary Higgins Clark,1916,49,107,High,737,625,Long,461.8,49.25,Yes
